scenario,short,year,p5,p17,p33,p50,p66,p83,p95
low,L,1921.0,-0.13571025097671252,-0.05835955173797557,-0.006183037933783427,0.03173294901083344,0.06850714222575502,0.12233138551970946,0.2064241393595157
low,L,1922.0,-0.14040330874488158,-0.05692828468923583,-0.006551537283560709,0.03273507863123891,0.07556751275580523,0.1297523134558561,0.2100436932423243
low,L,1923.0,-0.12247984530950759,-0.04651628395913602,0.000691596654095103,0.04196830076770906,0.08114260946984336,0.13283840595665736,0.21092679817136076
low,L,1924.0,-0.13144140520395206,-0.053895271930124035,-0.004760957803712648,0.03715405025254086,0.08503244310381576,0.14578796954804868,0.22062243714679405
low,L,1925.0,-0.12450899290499513,-0.04317488039390063,0.008775917388060304,0.04583792345864755,0.08520256463709493,0.13374016921821077,0.20830503393482172
low,L,1926.0,-0.11223726606295927,-0.04113555027178217,0.00450994232754701,0.046551390751256055,0.08709640268638574,0.14406259702973864,0.2237745322767664
low,L,1927.0,-0.10816659056622227,-0.03703471217505634,0.010853108406209984,0.05026982744262359,0.09017062156124289,0.14221872923482493,0.2132238379555741
low,L,1928.0,-0.1267025746718787,-0.04432272189874481,0.008751601493958873,0.05279329329402519,0.0902560668159655,0.1515690690030919,0.23480807702828851
low,L,1929.0,-0.10776128523856156,-0.035796476022508836,0.021662255749545833,0.05660780243768454,0.09391477210142428,0.15444628636658567,0.22469859385799523
low,L,1930.0,-0.11246734813652201,-0.04012118148798541,0.01147918141794863,0.050529904644773194,0.09293364262057247,0.14518319887321945,0.22189726308216892
low,L,1931.0,-0.09534436438850695,-0.04169156760229327,0.009418503677288508,0.06264118180394136,0.10282106510896569,0.15394547655458962,0.22536767785841014
low,L,1932.0,-0.10950510413346659,-0.02670749825689532,0.015922339746597184,0.05802117414110049,0.10014210336656237,0.1545685567697718,0.23076176376287555
low,L,1933.0,-0.10312343981111567,-0.03632775062308949,0.01784191079468189,0.057446273229457945,0.10178178192383248,0.1628184444392788,0.23105263935869488
low,L,1934.0,-0.09790076656068118,-0.032332331607223846,0.02201101421928255,0.05882637451213389,0.09937106781962318,0.14954818719268206,0.22992511283391767
low,L,1935.0,-0.09515723560003225,-0.02417557139425782,0.022261145883431997,0.06206214013291294,0.10406393358752766,0.1670672347347633,0.2394784383678134
low,L,1936.0,-0.09780830711601478,-0.01707335471997538,0.023189323620375926,0.06399552153518981,0.1018685788416573,0.15544579736709024,0.23298815137008552
low,L,1937.0,-0.09104141032738416,-0.017888849209913692,0.026019412137489404,0.06749687406850609,0.10399221150674194,0.1668583763136887,0.2425894501649686
low,L,1938.0,-0.09244077529755136,-0.024941712429255452,0.030522474503343125,0.07799538511399921,0.11311218516526801,0.17628771713348196,0.24709597139020079
low,L,1939.0,-0.09337921359105138,-0.01970314133738229,0.0328117327672653,0.07074124655952327,0.11187668610360027,0.17224913807056808,0.24896421948426084
low,L,1940.0,-0.09559114963011539,-0.024023811847442327,0.03572905650849874,0.0793206956918898,0.1162124364912238,0.16712320151698767,0.2642836177537938
low,L,1941.0,-0.07886132580256942,-0.00977155270327586,0.040932349216569734,0.08168633963219572,0.12224077886123338,0.17230503165739863,0.2544899278319052
low,L,1942.0,-0.06710717849523325,-0.006012187322955845,0.04164752302534266,0.08176402429781876,0.1279805542948926,0.17948914261030247,0.25964445959844384
low,L,1943.0,-0.07466109423549551,-0.008158189111436964,0.04758280542380819,0.09102326181392967,0.13371074696884075,0.19566098547781666,0.2778763428409632
low,L,1944.0,-0.07366476010227778,-0.0013700792366340058,0.0436975133857613,0.08752869223134178,0.13048237265685556,0.1860482006537872,0.2766289370377197
low,L,1945.0,-0.06956513443363421,0.00019481007953738296,0.05517555318111139,0.09102509691396989,0.13291216747632098,0.1875626545521744,0.2780525351367903
low,L,1946.0,-0.07857004128262028,0.0005480740803947874,0.05123846461988989,0.09482644607356111,0.13376260997431139,0.18868983053343008,0.2703930872109659
low,L,1947.0,-0.08727557602222746,0.0005586377847172769,0.05497568360136958,0.09810191301652385,0.13690600597850794,0.19358446099440038,0.28488726741995823
low,L,1948.0,-0.06930285737962968,-0.00203890002489397,0.05669441020488004,0.09737072363255098,0.13520421131596444,0.19238071325133496,0.2711028328856093
low,L,1949.0,-0.06501311197274347,0.00036271282088033816,0.04856848262799423,0.09373623247021018,0.13986718892840838,0.19964748552751815,0.2732082138330453
low,L,1950.0,-0.07983419790708814,0.003075540526650324,0.05099414010292966,0.10141011328261244,0.14313282731577218,0.1955383588022392,0.2830454818724846
low,L,1951.0,-0.07106576608995012,0.013780506888796827,0.06199721739975274,0.10075873303813113,0.1431593340671365,0.20516723099930148,0.2737342180973573
low,L,1952.0,-0.06831515881268853,0.006054827469178605,0.06255718011730875,0.10827597094607405,0.1477025838664334,0.20264858973161154,0.27804236889904005
low,L,1953.0,-0.08379248473488371,0.006609133242768062,0.06814874011174714,0.10935399464757377,0.1460086576655598,0.19760854491103674,0.2704823478396772
low,L,1954.0,-0.07056862269214553,0.01841198799884891,0.07102562544764712,0.11050443582795563,0.1509352202141651,0.2023014515769616,0.2891743066159104
low,L,1955.0,-0.07387090441018945,0.00438907298447595,0.06567459006033141,0.10822303470481658,0.14474735768734556,0.20355349283059232,0.2871060805879072
low,L,1956.0,-0.0576395510045879,0.012611789828276859,0.06782150713045297,0.10547432607405019,0.14424084486578423,0.20160904107714311,0.27910437553427053
low,L,1957.0,-0.0580932601162,0.02443221081307103,0.07546451320317467,0.11468939042327414,0.15472223730887386,0.20822010382056347,0.29127038038558845
low,L,1958.0,-0.036328385741400626,0.03082173718853229,0.0807863507950651,0.12636961704490968,0.16058449467579064,0.2198915530546061,0.2894027657617051
low,L,1959.0,-0.040738849275725145,0.03554272701921037,0.08164138561987336,0.12622576751858927,0.16605549563335245,0.2218593403008818,0.2969193575636067
low,L,1960.0,-0.026942293256969504,0.04292884413489757,0.08968473554813859,0.12963709939644585,0.16955015092998435,0.22451832782015083,0.30171324714269054
low,L,1961.0,-0.03671181910576292,0.040128126746962194,0.09565959033435859,0.13382999774433627,0.17827882636672823,0.2393776630752083,0.30669117638398147
low,L,1962.0,-0.042972851556621505,0.0408104118992146,0.09214828301841581,0.14218292732294663,0.18248195095063355,0.24178474016733278,0.3356077812009141
low,L,1963.0,-0.023513395588857164,0.04592682132989153,0.10072709435930914,0.1421187525995801,0.17643850577337136,0.2344004051245418,0.3283572172323573
low,L,1964.0,-0.02170642997811035,0.05075516052281474,0.1009703529793021,0.14753060206726726,0.19194662242710597,0.24328874231644534,0.3229362206059011
low,L,1965.0,-0.019696649408146055,0.05017013256071076,0.10533662305444992,0.15205234109599033,0.19320917688990355,0.2486206386360077,0.3327631512525068
low,L,1966.0,-0.01880164223880597,0.058611111134952834,0.11388230299580118,0.15691182260241185,0.1958721573088069,0.26113149218160425,0.34930226662118447
low,L,1967.0,-0.0275670254881231,0.06005405949198833,0.11637654496784285,0.16250624788872006,0.20123429407337395,0.26417489892200485,0.33943108055890714
low,L,1968.0,-0.011008436065701142,0.07278986907944236,0.12409431005463291,0.16741613089607546,0.2054605236245647,0.26933770122964423,0.3488021071802897
low,L,1969.0,0.005280135257253717,0.07944691599798429,0.12650896100815093,0.17231240517561244,0.21161498142748308,0.2613019157158557,0.35340377506440046
low,L,1970.0,0.016350516500333503,0.08184331300229244,0.13400190137727633,0.17641989238976263,0.21866855945971017,0.28121718764226145,0.35310426480386453
low,L,1971.0,0.020827318649843163,0.08715535632884049,0.13838091286918813,0.17942815576242077,0.22351784149924372,0.286796942086194,0.3618268810156213
low,L,1972.0,0.029194772160964215,0.10401018649033389,0.15453464150495436,0.1930277825865589,0.23560148458604258,0.29531046840587555,0.38099876144896333
low,L,1973.0,0.0250816233129353,0.09978310967215558,0.15895106778711737,0.2047626057848894,0.24357416193181755,0.30542596339153455,0.39462477729550305
low,L,1974.0,0.04372580450184371,0.11654004165852347,0.16592909660868724,0.20675997698427728,0.24544788687937907,0.3099159906025976,0.397287321105798
low,L,1975.0,0.05325299225377876,0.1183582449471883,0.16995722699272853,0.21264237487868437,0.2569453916445836,0.32128505986239386,0.4101993399762886
low,L,1976.0,0.04560091168694359,0.12087901880925173,0.1782280153751674,0.22221371475771393,0.2688940043386449,0.3338390354441514,0.4348580122600089
low,L,1977.0,0.05471648410654835,0.13194271613267194,0.18342057993167388,0.23293796096448777,0.2796512894123283,0.3376721711219042,0.4433630458707967
low,L,1978.0,0.06183946808371789,0.13793306543339773,0.18830665646351116,0.23409513761299333,0.2825365380754099,0.3457894682297377,0.4377762295692759
low,L,1979.0,0.08150439793375601,0.15074310532719348,0.1946167712500976,0.24678101559815013,0.2886958713875184,0.35818874783481003,0.43793230527791427
low,L,1980.0,0.08157031942060206,0.14435939772024806,0.20946372094663734,0.2557594893513998,0.2983742379614234,0.36387647946206286,0.46851076278602444
low,L,1981.0,0.09079308263014109,0.164507702349704,0.21458920215758098,0.26480765043296783,0.3084210831746977,0.37576851416753443,0.4631442522157587
low,L,1982.0,0.09455506074922926,0.17075720101421446,0.2275892164542884,0.2779818242630322,0.324859794118101,0.3833735658276338,0.4623689770941903
low,L,1983.0,0.10851209277749896,0.1837079670694299,0.23307211313231485,0.2873547349049456,0.3280271864928827,0.39169699021729565,0.47784337691027995
low,L,1984.0,0.11261121436380095,0.19120111442333673,0.24762213406894024,0.292787278446865,0.3436369562116677,0.4071053478517892,0.5087335818614087
low,L,1985.0,0.1149894621977072,0.18951463960186224,0.2547784844059781,0.29781325973056666,0.3457596397966984,0.40482249524672825,0.5042290275606787
low,L,1986.0,0.11517895396118534,0.2060852950605094,0.2549759841124159,0.30091765872141324,0.35754280959356394,0.4171131336938196,0.5031893752379671
low,L,1987.0,0.13441582966068683,0.20536937984381898,0.2645601112514407,0.3123146282168054,0.360831206540275,0.4264153324389353,0.5132977231085025
low,L,1988.0,0.13973882827275938,0.21527343050878647,0.27128854319478796,0.3223133330191811,0.36776911598864503,0.44264119643075206,0.5316310904455648
low,L,1989.0,0.15319252072974293,0.22848288850908394,0.28680621583055116,0.34048893858109863,0.38492214620490856,0.43914959312293467,0.5416198712785263
low,L,1990.0,0.15089630734720905,0.23012103647524604,0.2911994792744832,0.3440590883363488,0.3872970014067533,0.44725344158763497,0.5377401216132991
low,L,1991.0,0.1660730738142842,0.2498212126251839,0.29883998851533206,0.35217051378880243,0.404359488730868,0.46600953683231006,0.572113324529874
low,L,1992.0,0.18071939633743592,0.25524006699887053,0.3176565768885947,0.36285693555824416,0.41258172042984737,0.48984755923669654,0.5715910722050086
low,L,1993.0,0.20018120978299916,0.26184129221430685,0.31988849483635823,0.3677516907786433,0.4217540441179271,0.5026054883968397,0.5994091230240044
low,L,1994.0,0.20188887373039813,0.27217365856383935,0.3275492535309126,0.37976395716452516,0.42962777275745273,0.5007425479799587,0.5973207248165063
low,L,1995.0,0.19412895334906516,0.2859121210716898,0.3410327833222737,0.3921664528768078,0.4406369416589003,0.5145556097843461,0.603810233855144
low,L,1996.0,0.1972547535096097,0.2855421138457196,0.34993515784961793,0.40374019733420874,0.44794772666565214,0.519059246316261,0.6224134976554644
low,L,1997.0,0.21949450309767,0.2930345991695923,0.3567003094050627,0.4137089850984541,0.46058776040810967,0.5352593617924916,0.6292947799224476
low,L,1998.0,0.22911984132116356,0.30229727196498946,0.3634608189722237,0.4145520929181364,0.47076568971976124,0.5504481675973474,0.6536870829561237
low,L,1999.0,0.23822327871052038,0.31677227457247126,0.3710298801334268,0.42693196655789617,0.48444799603044403,0.556002590357603,0.6539660670720894
low,L,2000.0,0.23886519091618652,0.3234043055608012,0.38385951598353385,0.4341788519631908,0.4883628422545156,0.5729001013907513,0.6607108512089775
low,L,2001.0,0.2547136461108045,0.3380963535051324,0.4039390958014093,0.4499470363553884,0.5029408570759033,0.5769522487619604,0.6673525567373678
low,L,2002.0,0.2714675510197036,0.36299699959246823,0.41770167537547975,0.47218020370605346,0.5178906783629161,0.5857434423803765,0.6892572548115864
low,L,2003.0,0.2646963149095942,0.3575201397502732,0.41438344424111057,0.4772683717884988,0.5269880376267406,0.5949149259844565,0.6944168365046479
low,L,2004.0,0.2807144456624311,0.36111606993277967,0.4285994935867956,0.4805548770289663,0.5299926850202878,0.6084067418525348,0.7080423094786938
low,L,2005.0,0.29728311278943576,0.37085445603850486,0.4333810860469137,0.4915786676758456,0.5512767733122031,0.6168876660587211,0.7333111751539882
low,L,2006.0,0.3005918451879394,0.3893166550643474,0.45158712399096496,0.5069327963157783,0.5552907061546415,0.6258208538724368,0.7377284321080194
low,L,2007.0,0.3273973735287152,0.40458224407800975,0.467053640377965,0.5201785816670204,0.5777234152297723,0.6461777221757178,0.7483014785041213
low,L,2008.0,0.32951775853830717,0.4107785601203477,0.4733985086353475,0.5328690825356573,0.5895365388487076,0.6664577874609182,0.778411963173734
low,L,2009.0,0.34128102490443835,0.4263825088848199,0.4867681814246896,0.543968899048753,0.5991385118307587,0.6777155363566112,0.7845284820171904
low,L,2010.0,0.34534009165235374,0.42705319274541026,0.49947594018329705,0.5655482297042449,0.6178277097512238,0.7127965394428852,0.7887327967273838
low,L,2011.0,0.3546481162149737,0.4405095350995065,0.512796988673263,0.5685606873392943,0.632911247985623,0.7075553586198162,0.8241787008966719
low,L,2012.0,0.3742562407757136,0.46318063599706544,0.5227653085417292,0.5863856391421386,0.6436985916882639,0.7215891914297015,0.8229090777674698
low,L,2013.0,0.3865839628386595,0.47217063628142336,0.5316745117924018,0.5904327499027333,0.6492459782569616,0.7304008213599117,0.841454650340942
low,L,2014.0,0.38903902798294093,0.47450733807638856,0.5480089875382351,0.6160792681396978,0.6788330955234514,0.7603817266068437,0.8494972835833121
low,L,2015.0,0.4006610064178942,0.4899631764377554,0.5633640292180592,0.6232025588269915,0.6938933084300458,0.7750695643757536,0.8856064198497344
low,L,2016.0,0.43250670258813306,0.5084167556223138,0.5798664790546245,0.6386776263269431,0.7116862175520222,0.7966141579601826,0.9246879104613298
low,L,2017.0,0.43204773643328015,0.5147578635283999,0.5937120220274541,0.6595105791587196,0.7192994965409991,0.803107491409352,0.9430038731113702
low,L,2018.0,0.4461284355132049,0.5322350412654445,0.6080182880676842,0.6702367206022138,0.7342853496667461,0.8208872935906679,0.9478739177746344
low,L,2019.0,0.4523575851374781,0.5441910537416436,0.6173939325056468,0.6827465782626522,0.7583384195324465,0.8384345023398172,0.9491363180941742
low,L,2020.0,0.4738136803849574,0.5627852660460868,0.6323968611733116,0.6960351010881058,0.7526025742347257,0.8573617380635375,0.9799403172826101
low,L,2021.0,0.47504676942615415,0.5684935026927472,0.6478550948179037,0.7214514682275301,0.7867601275551912,0.8655466187421345,0.9960590374153907
low,L,2022.0,0.48635754191816444,0.5884385643723892,0.6622284318768582,0.7312269281853266,0.7938406494111978,0.8864770089819112,1.012498275837461
low,L,2023.0,0.5038175173061898,0.5932268416893773,0.6763578935308432,0.745018306813365,0.8075186951598519,0.8996868344755894,1.022374388555252
low,L,2024.0,0.5012694868547269,0.5998355331436463,0.6821974807744026,0.7581985580200937,0.8234866854471727,0.9286280600911485,1.0503522243254049
low,L,2025.0,0.521746149343238,0.6209167629892796,0.6985510364745288,0.7656501672880234,0.840518778883113,0.9266437045084454,1.0687890595289782
low,L,2026.0,0.5155278077744891,0.6349064582665831,0.7059085557350954,0.7890342829183581,0.8624176625573613,0.9547994857029515,1.083056043952381
low,L,2027.0,0.5364669540196922,0.6400284186062569,0.7178843808292228,0.786688093285395,0.867473193214057,0.9737156483854896,1.1151326202362848
