var,year,source,value,unit
PRECT,2034,emulator,1.2682577242591222,%
PRECT,2035,emulator,1.4961371864400594,%
PRECT,2036,emulator,1.995156046770625,%
PRECT,2037,emulator,1.968049619244741,%
PRECT,2038,emulator,1.6311898717116875,%
PRECT,2039,emulator,2.2622247892128593,%
PRECT,2040,emulator,2.2102584464489055,%
PRECT,2041,emulator,1.864067815134145,%
PRECT,2042,emulator,2.4856943478327214,%
PRECT,2043,emulator,2.036956535417512,%
PRECT,2044,emulator,2.514313988731586,%
PRECT,2045,emulator,2.47838077568113,%
PRECT,2046,emulator,2.5570582279900167,%
PRECT,2047,emulator,2.5918263930799683,%
PRECT,2048,emulator,2.550868599220441,%
PRECT,2049,emulator,2.9235634478906407,%
PRECT,2050,emulator,2.716146214868128,%
PRECT,2051,emulator,2.1874466168490883,%
PRECT,2052,emulator,2.7693365305638986,%
PRECT,2053,emulator,2.5151824019790077,%
PRECT,2054,emulator,2.9566742692833086,%
PRECT,2055,emulator,2.6368694702630187,%
PRECT,2056,emulator,2.9048075382937957,%
PRECT,2057,emulator,3.4502638768925884,%
PRECT,2058,emulator,2.833759168953842,%
PRECT,2059,emulator,2.743480269411417,%
PRECT,2060,emulator,3.139073428379106,%
PRECT,2061,emulator,3.130444156220657,%
PRECT,2062,emulator,3.1902882362660434,%
PRECT,2063,emulator,3.3636469418753108,%
PRECT,2064,emulator,3.4031868319919076,%
PRECT,2065,emulator,3.4020270689447827,%
PRECT,2066,emulator,3.6145426918177135,%
PRECT,2067,emulator,3.6244951214748413,%
PRECT,2068,emulator,3.7129567304425115,%
PRECT,2069,emulator,3.2891196270787844,%
PRECT,2070,emulator,3.990345557687548,%
PRECT,2071,emulator,3.615554370015393,%
PRECT,2072,emulator,3.6578032524241153,%
PRECT,2073,emulator,3.552902435991477,%
PRECT,2074,emulator,4.096119771866261,%
PRECT,2075,emulator,3.779831118437889,%
PRECT,2076,emulator,3.7596027443839817,%
PRECT,2077,emulator,4.290198988683248,%
PRECT,2078,emulator,4.304551952906509,%
PRECT,2079,emulator,4.551765647153937,%
PRECT,2015,emulator_se,0.1780568004330431,%
PRECT,2016,emulator_se,0.19353364624661548,%
PRECT,2017,emulator_se,0.15246660639679815,%
PRECT,2018,emulator_se,0.19660461380713284,%
PRECT,2019,emulator_se,0.18209993020029488,%
PRECT,2020,emulator_se,0.20377990645152008,%
PRECT,2021,emulator_se,0.21062287609306687,%
PRECT,2022,emulator_se,0.24927295404657163,%
PRECT,2023,emulator_se,0.23181623879443933,%
PRECT,2024,emulator_se,0.18537452872846116,%
PRECT,2025,emulator_se,0.1078582742586317,%
PRECT,2026,emulator_se,0.17099331135099752,%
PRECT,2027,emulator_se,0.18462932188084183,%
PRECT,2028,emulator_se,0.20782201167763154,%
PRECT,2029,emulator_se,0.17041793110294498,%
PRECT,2030,emulator_se,0.14347681494670328,%
PRECT,2031,emulator_se,0.17329412610530842,%
PRECT,2032,emulator_se,0.21624533708641622,%
PRECT,2033,emulator_se,0.1545363112054342,%
PRECT,2034,emulator_se,0.14923931575454358,%
PRECT,2035,emulator_se,0.17026385771625194,%
PRECT,2036,emulator_se,0.1675304739168114,%
PRECT,2037,emulator_se,0.18306384550464047,%
PRECT,2038,emulator_se,0.12780331605238685,%
PRECT,2039,emulator_se,0.1585817271676085,%
PRECT,2040,emulator_se,0.12580568511362558,%
PRECT,2041,emulator_se,0.09108518066582776,%
PRECT,2042,emulator_se,0.20406395389424,%
PRECT,2043,emulator_se,0.2641311317801446,%
PRECT,2044,emulator_se,0.13427054612289305,%
PRECT,2045,emulator_se,0.2634421516593464,%
PRECT,2046,emulator_se,0.22920945867596354,%
PRECT,2047,emulator_se,0.23055211546961232,%
PRECT,2048,emulator_se,0.2594205191997479,%
PRECT,2049,emulator_se,0.148735239025921,%
PRECT,2050,emulator_se,0.22971143462466614,%
PRECT,2051,emulator_se,0.17782499447791775,%
PRECT,2052,emulator_se,0.23139393575022751,%
PRECT,2053,emulator_se,0.1258240222768783,%
PRECT,2054,emulator_se,0.23090768884195279,%
PRECT,2055,emulator_se,0.1937688561482295,%
PRECT,2056,emulator_se,0.29469617043139473,%
PRECT,2057,emulator_se,0.17664597763611592,%
PRECT,2058,emulator_se,0.23509388211200638,%
PRECT,2059,emulator_se,0.1646621787703516,%
PRECT,2060,emulator_se,0.1890040753007427,%
PRECT,2061,emulator_se,0.17463318545929263,%
PRECT,2062,emulator_se,0.23455819289305024,%
PRECT,2063,emulator_se,0.22712865713033203,%
PRECT,2064,emulator_se,0.18489959373141107,%
PRECT,2065,emulator_se,0.3198349589705186,%
PRECT,2066,emulator_se,0.2278346938171163,%
PRECT,2067,emulator_se,0.11836293564747029,%
PRECT,2068,emulator_se,0.18056681019613302,%
PRECT,2069,emulator_se,0.18979468104064046,%
PRECT,2070,emulator_se,0.16216207381949554,%
PRECT,2071,emulator_se,0.18530626755734178,%
PRECT,2072,emulator_se,0.2302160101425394,%
PRECT,2073,emulator_se,0.22466190716518367,%
PRECT,2074,emulator_se,0.2462397302334742,%
PRECT,2075,emulator_se,0.2508118446247716,%
PRECT,2076,emulator_se,0.13245089449119418,%
PRECT,2077,emulator_se,0.21888432098687266,%
PRECT,2078,emulator_se,0.14251428121981813,%
PRECT,2079,emulator_se,0.27256496493104093,%
